개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3180000,318000001220190001,2019-02-22,,영업/정상,,,,,0,,07333,(주)에이앤티,I,L00,2026-04-22 22:31:34,"서울특별시 영등포구 국제금융로 70, 미원빌딩 808호 (여의도동)",정상,0000,01,027611215,193798.948251805    ,446579.652565611    ,서울특별시 영등포구 여의도동 43 미원빌딩 ,2019-03-14 14:08:09
3180000,318000001220180001,2018-03-13,,영업/정상,,,,,0,,07372,주식회사 에이투메디팜,I,L00,2026-04-22 22:31:34,"서울특별시 영등포구 도영로7길 1, 미도코리아 1층 (도림동)",정상,0000,01,028357576,190687.280977017    ,445183.256927726    ,서울특별시 영등포구 도림동 224 ,2020-07-20 15:15:50
3180000,318000001220170001,2017-11-20,,영업/정상,,,,,,,07412,펫비즈,I,L00,2026-04-22 22:31:34,"서울특별시 영등포구 대림로33길 9, 1층 (대림동)",정상,0000,01,,190868.67044995     ,443939.849925328    ,서울특별시 영등포구 대림동 738 백광빌딩 1층 ,2025-02-25 15:01:05
3180000,318000001220160002,2016-05-23,,영업/정상,,,,,0,,07254,백광의약품(주),I,L00,2026-04-22 22:31:34,"서울특별시 영등포구 버드나루로6길 10, 1층 (영등포동2가)",정상,0000,01,0226390100,192215.648586084    ,446687.339692779    ,서울특별시 영등포구 영등포동2가 94-29 1층 ,2016-05-23 13:41:32
3180000,318000001220050001,2005-06-27,,영업/정상,,,,,231,,07299,(주)에스틴,I,L00,2026-04-22 22:31:34,"서울특별시 영등포구 경인로 775, 1동 718호 (문래동3가, 에이스하이테크시티)",정상,0000,01,0234711915,190996.357288859    ,445841.377603245    ,서울특별시 영등포구 문래동3가 55-20 에이스하이테크시티 1동 718호,2022-12-30 18:02:21
3180000,318000001220210001,2021-11-16,,영업/정상,,,,,0,,07412,주식회사 하이스트팜,I,L00,2026-04-22 22:31:34,"서울특별시 영등포구 대림로35가길 15, 2층 (대림동)",정상,0000,01,028354300,190921.209556409    ,443941.616433188    ,서울특별시 영등포구 대림동 739-11 ,2021-11-16 17:46:26
3180000,318000001220250001,2025-06-26,,영업/정상,,,,,,,07299,조아제약 주식회사,I,L00,2026-04-22 22:31:34,"서울특별시 영등포구 당산로2길 12, 에이스테크노타워 101호 (문래동3가)",정상,0000,01,0266709200,190684.216398175    ,445883.474973877    ,서울특별시 영등포구 문래동3가 55-7 에이스테크노타워 ,2025-06-26 11:09:43
3180000,318000001220240001,2024-07-11,,영업/정상,,,,,,,07299,메디팜 주식회사,I,000,2026-04-22 22:31:34,"서울특별시 영등포구 당산로2길 12, 에이스테크노타워 101호 (문래동3가)",정상,0000,01,0266709321,190684.216398175    ,445883.474973877    ,서울특별시 영등포구 문래동3가 55-7 에이스테크노타워 ,2024-07-11 14:26:35
3180000,318000001220210002,2021-12-08,,폐업,2025-01-17,,,2025-01-17,0,,07401,뉴딜팜 주식회사,I,000,2026-04-22 22:31:34,"서울특별시 영등포구 대림로 198, 대경빌딩 306호 (대림동)",폐업,0002,03,024493525,190968.380569652    ,444038.137157911    ,서울특별시 영등포구 대림동 689-1 대경빌딩 ,2025-01-17 16:17:06
3180000,318000001220160001,2016-04-20,,폐업,2019-11-07,,,2019-11-07,,,07403,(주)세이팜,I,L00,2026-04-22 22:31:34,"서울특별시 영등포구 가마산로46길 3, 3층 (대림동, 신화빌딩)",폐업,0002,03,028496610,191116.557222168    ,444432.544989532    ,서울특별시 영등포구 대림동 672-10 3층 ,2019-11-08 17:17:14
3180000,318000001220080001,2008-01-09,,폐업,2011-01-05,,,,0,,,케어사이드코리아,I,000,2026-04-22 22:31:34,"서울특별시 영등포구 경인로82길 3-4, B동 105호 (문래동1가,센터플러스)",폐업,0002,03,,190828.268143013    ,445548.79737092     ,서울특별시 영등포구 문래동1가 39 센터플러스 B동 105호,2011-01-05 17:08:36
3180000,318000001219770001,1977-12-07,,폐업,2014-12-31,,,,0,,,서울축산약품,I,000,2026-04-22 22:31:33,서울특별시 영등포구 영중로27길 10 (영등포동7가),폐업,0002,03,26329209,191465.892560136    ,446905.037998287    ,서울특별시 영등포구 영등포동7가 64-48 ,2014-12-31 09:52:40
3180000,318000001219910001,1991-11-06,,폐업,2012-10-12,,,,75.61,,07223,신우축산상사,I,000,2026-04-22 22:31:33,서울특별시 영등포구 당산로50길 28 (당산동6가),폐업,0002,03,26325341,191518.003887514    ,447889.730318157    ,서울특별시 영등포구 당산동6가 235-3 ,2012-10-12 13:26:48
3180000,318000001220040001,2004-03-22,,폐업,2005-06-18,,,,0,,,에스틴코퍼레이션,I,000,2026-04-22 22:31:34,"서울특별시 영등포구 선유로 70 (문래동3가,우리벤처타운 304호)",폐업,0002,03,0234711915,190217.705071932    ,446449.917568696    ,서울특별시 영등포구 문래동3가 82-29 우리벤처타운 304호 ,2005-06-18 08:57:36
3180000,318000001220060001,2006-09-14,,폐업,2008-02-27,,,,55,,,바이오피아,I,000,2026-04-22 22:31:34,,폐업,0002,03,,,,서울특별시 영등포구 신길동 4525-1    ,2008-02-27 11:37:39
3190000,319000001219990001,1999-05-18,,폐업,2007-07-31,,,,0,,,초대 F&P,I,000,2026-05-08 22:39:46,,폐업,0002,03,,,,서울특별시 동작구 신대방동 694-12   도명빌딩 3층 ,2007-08-01 10:03:46
3190000,319000001219970001,1997-03-06,,폐업,2001-04-17,,,,0,,07073,(주)에포텍,I,000,2026-05-08 22:39:46,서울특별시 동작구 대림로 27 (신대방동),폐업,0002,03,,191984.015443329    ,442742.157267629    ,서울특별시 동작구 신대방동 693 ,2015-07-31 13:40:14
3190000,319000001220020001,2002-07-08,,폐업,2006-06-30,,,,0,,,(주)유한양행,I,L00,2026-05-08 22:39:46,,폐업,0002,03,,194017.823630013    ,445610.919894144    ,서울특별시 동작구 대방동 49-6 9층 ,2006-07-03 10:01:00
3190000,319000001220010001,2001-06-29,,폐업,2003-12-22,,,,0,,,쉐링푸라우코리아주식회사,I,L00,2026-05-08 22:39:46,,폐업,0002,03,,194017.823630013    ,445610.919894144    ,서울특별시 동작구 대방동 49-6 46-6 B동 2층호,2003-12-22 09:42:49
3200000,320000001220110001,2011-09-07,,폐업,2014-10-23,,,,48.2,,08753,(주)상록메디컬,I,L00,2026-05-09 22:52:28,서울특별시 관악구 봉천로14길 19 (신림동),폐업,0002,03,,193777.98708319     ,442792.138038114    ,서울특별시 관악구 신림동 1417-50 ,2014-10-23 16:27:38
3200000,320000001220070001,2007-06-05,,폐업,2012-10-23,,,,121.67,,08791,(주)알앤엘바이오,I,L00,2026-05-09 22:52:27,서울특별시 관악구 관악로 120 (봉천동),폐업,0002,03,,195768.030296544    ,441544.945887452    ,서울특별시 관악구 봉천동 1596-7 5층 ,2012-10-24 13:11:36
3200000,320000001220190001,2019-07-25,,영업/정상,,,,,,,08857,엘케어,I,000,2026-05-09 22:52:28,"서울특별시 관악구 난곡로24길 16, 지하1층 (신림동)",정상,0000,01,028750734,192921.066869684    ,440821.57957042     ,서울특별시 관악구 신림동 702-1 지하1층 ,2022-01-17 15:14:29
3210000,321000001220020007,2002-09-06,,영업/정상,,,,,86.94,,06725,에이테크,I,000,2026-05-05 22:02:42,"서울특별시 서초구 남부순환로335길 13, 2층 202호 (서초동)",정상,0000,01,025878431,201761.452793899    ,442359.127788543    ,서울특별시 서초구 서초동 1429-6 ,2018-03-13 15:32:43
3210000,321000001220030001,2003-05-23,,영업/정상,,,,,107.32,,06708,(주)유니온베트,U,L00,2026-06-10 03:03:03,"서울특별시 서초구 명달로 34, 2층 (서초동)",정상,0000,01,,200434.519477128    ,442046.512264253    ,서울특별시 서초구 서초동 1487-125 2층 ,2026-06-09 13:02:01
3210000,321000001220030002,2003-05-29,,영업/정상,,,,,1255.8,,,주식회사 에스에프 메디슨,I,000,2026-05-05 22:02:42,"서울특별시 서초구 방배중앙로 178 (방배동,우원빌딩301호)",정상,0000,01,59634813,198709.039325906    ,443641.643515187    ,서울특별시 서초구 방배동 769-5 우원빌딩301호 ,2003-05-29 17:59:22
3210000,321000001220030003,2003-05-29,,영업/정상,,,,,1255.8,,,(주)에스에프메디슨,I,000,2026-05-05 22:02:42,"서울특별시 서초구 방배중앙로 178 (방배동,우원빌딩 301)",정상,0000,01,59634813,198709.039325906    ,443641.643515187    ,서울특별시 서초구 방배동 769-5 우원빌딩 301 ,2003-06-03 09:33:44
3210000,321000001220060001,2006-10-20,,영업/정상,,,,,0,,06651,(주)비손에이에이치,I,000,2026-05-05 22:02:42,"서울특별시 서초구 반포대로14길 71, LG서초에클라트 1426호 (서초동)",정상,0000,01,34720484,201213.64069933     ,442739.647017252    ,서울특별시 서초구 서초동 1599-2 LG서초에클라트 ,2022-05-30 09:45:14
3210000,321000001220130001,2013-04-08,,영업/정상,,,,,0,,06737,주식회사 아베텍,I,L00,2026-05-05 22:02:42,"서울특별시 서초구 남부순환로 2614, 2층 210호 (양재동, 한솔로이젠트)",정상,0000,01,0262423242,203172.412230317    ,442476.415043286    ,서울특별시 서초구 양재동 11-17 ,2024-09-30 14:06:41
3210000,321000001220150001,2015-04-15,,영업/정상,,,,,0,,06794,(주)벨벳,I,000,2026-05-05 22:02:42,서울특별시 서초구 샘마을길 3-4 (내곡동),정상,0000,01,024781440,206203.268522037    ,439505.461452997    ,서울특별시 서초구 내곡동 1-2036 ,2025-12-04 13:31:41
3210000,321000001220150002,2015-11-25,,영업/정상,,,,,48.67,,06651,(주)두레파마,I,L00,2026-05-05 22:02:42,"서울특별시 서초구 반포대로14길 71, LG서초에클라트 2108호 (서초동)",정상,0000,01,0269338555,201213.64069933     ,442739.647017252    ,서울특별시 서초구 서초동 1599-2 LG서초에클라트 2108호,2023-03-24 14:39:59
3210000,321000001220250001,2025-05-29,,영업/정상,,,,,16.5,,06646,플럼라인생명과학 영업소,I,L00,2026-05-05 22:02:42,"서울특별시 서초구 서초대로48길 44, 은혜빌딩 202호 (서초동)",정상,0000,01,0231478736,200986.829489777    ,443194.598369145    ,서울특별시 서초구 서초동 1558-8 은혜빌딩 ,2025-05-29 15:27:56
3210000,321000001220250002,2025-12-04,,폐업,2026-05-28,,,2026-05-28,,,06794,(주)벨벳케어,U,L00,2026-05-29 03:03:03,"서울특별시 서초구 샘마을길 3-4, 2층 (내곡동)",폐업,0002,03,024781440,206203.268522037    ,439505.461452997    ,서울특별시 서초구 내곡동 1-2036 ,2026-05-28 14:12:53
3210000,321000001219920001,1992-11-30,,폐업,2003-02-18,,,,0,,,위림상사(주),I,000,2026-05-05 22:02:42,서울특별시 서초구 서초대로15길 80 (방배동),폐업,0002,03,,198904.023114319    ,443083.063106618    ,서울특별시 서초구 방배동 819-30 ,2003-02-18 15:07:54
3210000,321000001219920002,1992-10-05,,폐업,2022-02-28,,,2022-02-28,167,,06632,(주)오창물산,I,L00,2026-05-05 22:02:42,"서울특별시 서초구 사임당로17길 99, 지층 (서초동, 하이센스 빌딩)",폐업,0002,03,,201539.235619526    ,443424.274558058    ,서울특별시 서초구 서초동 하이센스빌딩 지층 ,2022-02-28 16:05:47
3210000,321000001220010001,2001-11-14,,폐업,2004-03-24,,,,0,,,에스틴코퍼레이션,I,000,2026-05-05 22:02:42,,폐업,0002,03,34711915,,,서울특별시 서초구 방배동 479-4    호산빌딩 1층 ,2004-03-24 11:21:20
3210000,321000001220010002,2001-02-16,,폐업,2005-08-09,,,,0,,,(주)마광,I,L00,2026-05-05 22:02:42,"서울특별시 서초구 바우뫼로6길 8-3 (우면동,다산빌딩 5층)",폐업,0002,03,34630541,202197.564113535    ,440846.584542085    ,서울특별시 서초구 우면동 7 다산빌딩 5층 ,2005-08-09 15:58:36
3210000,321000001220020002,2002-04-11,,폐업,2003-11-14,,,,0,,,세베로상사,I,000,2026-05-05 22:02:42,,폐업,0002,03,,,,서울특별시 서초구 양재동 334-1    화천빌딩 302호 ,2003-11-14 08:39:56
3210000,321000001220020003,2002-10-16,,폐업,2003-09-15,,,,0,,,대양신약,I,000,2026-05-05 22:02:42,,폐업,0002,03,34726333,,,서울특별시 서초구 방배동 912-3    지상2층 ,2003-09-15 13:49:41
3210000,321000001220020004,2002-04-11,,폐업,2017-08-30,,,2017-08-30,0,,,베트컴코리아,I,000,2026-05-05 22:02:42,"서울특별시 서초구 강남대로6길 66-18 (양재동,광산빌딩 2층)",폐업,0002,03,,203899.648568982    ,440629.337291334    ,서울특별시 서초구 양재동 358-6 광산빌딩 2층 ,2017-08-30 09:20:50
3210000,321000001220020005,2002-12-11,,폐업,2006-06-20,,,,59.9,,,한국동물약품유통(주),I,L00,2026-05-05 22:02:42,"서울특별시 서초구 방배중앙로 178 (방배동,지상4층)",폐업,0002,03,,198709.039325906    ,443641.643515187    ,서울특별시 서초구 방배동 769-5 지상4층 ,2006-06-20 09:53:46
3210000,321000001220020006,2002-01-16,,폐업,2004-12-30,,,,0,,,(주)휘드라인,I,000,2026-05-05 22:02:42,"서울특별시 서초구 서초중앙로8길 82 (서초동,201호)",폐업,0002,03,,201688.298288094    ,442743.087659213    ,서울특별시 서초구 서초동 1604-7 201호 ,2004-12-30 14:29:00
3210000,321000001220030004,2003-06-16,,폐업,2004-04-01,,,,118733,,,우경애그로레이딩(주),I,L00,2026-05-05 22:02:42,,폐업,0002,03,0234749431,,,서울특별시 서초구 서초동 1550-14   2층 ,2004-04-01 17:05:12
3210000,321000001220030005,2003-07-14,,폐업,2003-10-07,,,,868.22,,,렉스팩인터내셔날,I,000,2026-05-05 22:02:42,,폐업,0002,03,,,,서울특별시 서초구 양재동 301-2    301빌딩 2CMD동 ,2003-10-07 16:35:18
3210000,321000001220030006,2003-11-25,,폐업,2014-01-28,,,,165,,,(주)리드메드,I,L00,2026-05-05 22:02:42,"서울특별시 서초구 논현로5길 11 (양재동,탑빌딩 2층)",폐업,0002,03,,204291.540018683    ,441102.467049927    ,서울특별시 서초구 양재동 401-13 탑빌딩 2층 ,2014-01-29 10:49:49
3210000,321000001220030007,2003-08-28,,폐업,2017-04-26,,,2017-04-26,358.3,,06578,메리알코리아(주),I,L00,2026-05-05 22:02:42,"서울특별시 서초구 반포대로 235, 9층 (반포동)",폐업,0002,03,34782713,200222.33368139     ,444269.366757895    ,서울특별시 서초구 반포동 63-7 ,2017-04-27 11:16:33
3210000,321000001220040001,2004-03-03,,폐업,2009-03-02,,,,125580,,,에스에프메디슨,I,000,2026-05-05 22:02:42,,폐업,0002,03,,,,서울특별시 서초구 방배동 769-5  우원빌딩 4층 ,2009-03-02 15:22:56
3210000,321000001220040002,2004-09-07,,폐업,2017-12-31,,,2017-12-31,115.35,,06651,(주)아이넷피드,I,L00,2026-05-05 22:02:42,"서울특별시 서초구 사임당로 26, 802호 (서초동, 신영빌딩)",폐업,0002,03,025971428,201075.144807841    ,442828.918232726    ,서울특별시 서초구 서초동 1597-1 신영빌딩 802호,2018-01-24 16:05:32
3210000,321000001220050001,2005-10-25,,폐업,2007-05-25,,,,381,,,(주)알앤엘바이오,I,L00,2026-05-05 22:02:42,서울특별시 서초구 남부순환로 2636 (양재동),폐업,0002,03,,203389.631843597    ,442519.731564025    ,서울특별시 서초구 양재동 1-26 ,2007-05-25 11:40:28
3210000,321000001220080001,2008-04-24,,폐업,2008-11-26,,,,66.11,,,(주)조이피드,I,L00,2026-05-05 22:02:42,,폐업,0002,03,,,,서울특별시 서초구 서초동 1534-2    명정빌딩  401호,2008-11-26 16:38:45
3210000,321000001220110001,2011-10-25,,폐업,2014-05-08,,,,,,,쥴릭파마코리아주식회사,I,000,2026-05-05 22:02:42,"서울특별시 서초구 마방로 68 (양재동,동원빌딩 3층)",폐업,0002,03,20060702,203825.862435034    ,441733.620009246    ,서울특별시 서초구 양재동 275 동원빌딩 3층 ,2014-05-08 16:34:17
3210000,321000001220130002,2013-04-30,,폐업,2016-11-14,,,2016-11-14,30,,06632,오창무역(주),I,L00,2026-05-05 22:02:42,서울특별시 서초구 서초대로62길 30 (서초동),폐업,0002,03,,201675.434776667    ,443522.877533753    ,서울특별시 서초구 서초동 1640-27 ,2016-11-14 14:19:40
3210000,321000001220200001,2020-10-19,,폐업,2021-06-22,,,2021-06-22,95.18,,06729,수의사 장터,I,L00,2026-05-05 22:02:42,"서울특별시 서초구 강남대로47길 12, 5층 및 6층 (서초동)",폐업,0002,03,,202671.146095506    ,442963.664928195    ,서울특별시 서초구 서초동 1340-11 ,2021-06-22 15:07:09
3210000,321000001220210001,2021-06-08,,폐업,2024-02-15,,,2024-02-15,87.5,,06527,광해헬스케어,I,000,2026-05-05 22:02:42,"서울특별시 서초구 강남대로95길 40, 광운빌딩(아가빌딩) 7층 (잠원동)",폐업,0002,03,025453585,201501.34352011     ,445689.18901248     ,서울특별시 서초구 잠원동 25-25 광운빌딩 ,2024-02-15 14:44:35
3210000,321000001220020001,2002-02-21,,영업/정상,,,,,0,,,원진화학(주),I,L00,2026-05-05 22:02:42,"서울특별시 서초구 반포대로23길 30 (서초동,양우빌딩 2층)",정상,0000,01,,200570.869384706    ,442974.636923035    ,서울특별시 서초구 서초동 1503-15 양우빌딩 2층 ,2009-10-23 09:45:39
3210000,321000001220000002,2000-10-27,,영업/정상,,,,,0,,06689,원벳바이오(주),I,000,2026-05-05 22:02:42,"서울특별시 서초구 효령로 53, 214호 (방배동, 방배오피스텔)",정상,0000,01,,199080.407338263    ,441927.084557832    ,서울특별시 서초구 방배동 980-32 방배오피스텔 214호,2022-07-25 09:53:35
3210000,321000001220220001,2022-10-17,,폐업,2025-04-21,,,2025-04-21,0,,06781,주식회사 알프앤씨(ALF&amp;C Inc.),I,000,2026-05-05 22:02:42,"서울특별시 서초구 동산로19길 5, 백산빌딩 3층 (양재동)",폐업,0002,03,,204106.051432322    ,441216.131468236    ,서울특별시 서초구 양재동 290-4 백산빌딩 ,2025-04-21 10:14:12
3210000,321000001220000001,2000-10-12,,영업/정상,,,,,162.41,,06675,참존약품,I,000,2026-05-05 22:02:42,"서울특별시 서초구 서초대로4길 7, 2층 202호 (방배동)",정상,0000,01,025228911,198644.181748143    ,442573.057249138    ,서울특별시 서초구 방배동 951-16 ,2023-06-07 10:32:48
3220000,322000001219980001,1998-06-24,,폐업,2003-11-20,,,,0,,,(주)장백베트켐,I,L00,2026-05-08 22:59:43,,폐업,0002,03,,,,서울특별시 강남구 포이동 207-9    가람빌딩 301 ,2003-11-20 09:43:41
3220000,322000001219990001,1999-06-22,,폐업,2012-04-09,,,,0,,,(주)하나신약,I,L00,2026-05-08 22:59:43,,폐업,0002,03,025783051,,,서울특별시 강남구 포이동 203 2층 ,2012-04-09 12:56:33
3220000,322000001220000001,2000-07-25,,폐업,2007-01-12,,,,21.83,,,청진물산(주),I,L00,2026-05-08 22:59:43,,폐업,0002,03,,204858.294799327    ,445405.044612134    ,서울특별시 강남구 삼성동 152 ,2007-01-12 10:51:04
