개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,축산물가공업구분명,축산업무구분명,축산일련번호,최종수정시점
3040000,304000003420190002,2019-01-21,,폐업,2020-09-01,,,,0,,05055,하쿠페쿠,단미,I,000,2026-05-04 22:03:44,"서울특별시 광진구 아차산로46가길 15, 지하1층 (자양동)",폐업,0002,03,,207166.289513299    ,448243.971533181    ,서울특별시 광진구 자양동 219-11 ,단미,사료제조업,,2020-09-01 17:52:17
3040000,304000003420190003,2019-03-08,,폐업,2019-10-30,,,,0,,04994,트릿테이블(TREAT TABLE),배합,I,000,2026-05-04 22:03:44,"서울특별시 광진구 천호대로102길 28-2, 크라운빌 101호 (군자동)",폐업,0002,03,,206425.002645914    ,450637.765826405    ,서울특별시 광진구 군자동 464-20 크라운빌 ,배합,사료제조업,,2019-10-30 15:03:41
3040000,304000003420220004,2022-10-14,,폐업,2026-05-29,,,,0,,05032,페시머거,단미,U,000,2026-05-30 03:03:03,"서울특별시 광진구 구의로 73, 1층 (구의동)",폐업,0002,03,,207916.510698893    ,449136.915963268    ,서울특별시 광진구 구의동 229-2 1층 ,단미,사료제조업,,2026-05-29 16:10:19
3040000,304000003420230001,2023-01-12,,휴업,,2024-04-19,2026-12-31,,0,,04929,동이코리아 주식회사,단미,I,000,2026-05-04 22:03:44,"서울특별시 광진구 능동로40길 8, 정암빌딩 403호 (중곡동)",휴업,0001,02,,207048.739282481    ,450651.784831904    ,서울특별시 광진구 중곡동 158-28 정암빌딩 403호,단미,사료제조업,,2024-11-29 20:13:08
3040000,304000003420230004,2023-05-30,,영업/정상,,,,,0,,05038,퍼피라운지,단미,I,L00,2026-05-04 22:03:44,"서울특별시 광진구 자양로 178, 동서빌딩 1층 (구의동)",정상,0000,01,025434276,207428.058310389    ,449011.582677631    ,서울특별시 광진구 구의동 236-48 동서빌딩 ,단미,사료제조업,,2023-12-07 09:59:03
3040000,304000003420240001,2024-07-01,,폐업,2026-05-12,,,,0,,05075,펑크 플러프(FUNK FLUFF),단미,I,000,2026-05-13 22:03:30,"서울특별시 광진구 뚝섬로31길 43, 1층 2-1호 (자양동)",폐업,0002,03,,205956.726633869    ,448366.788048277    ,서울특별시 광진구 자양동 547-64 ,단미,사료제조업,,2026-05-12 17:55:45
3040000,304000003420250001,2025-03-26,,영업/정상,,,,,0,,04953,프프프스토어,단미,I,000,2026-05-04 22:03:44,서울특별시 광진구 용마산로2길 6 (중곡동),정상,0000,01,,207784.372646292    ,450293.317028633    ,서울특별시 광진구 중곡동 93-25 ,단미,사료제조업,,2025-11-07 09:47:44
3040000,304000003420190004,2019-03-08,,폐업,2019-10-30,,,,0,,04994,트릿테이블(TREAT TABLE),단미,I,000,2026-05-04 22:03:44,"서울특별시 광진구 천호대로102길 28-2, 크라운빌 101호 (군자동)",폐업,0002,03,,206425.002645914    ,450637.765826405    ,서울특별시 광진구 군자동 464-20 크라운빌 ,단미,사료제조업,,2019-10-30 15:23:35
3040000,304000003420200001,2020-08-06,,폐업,2023-12-26,,,,0,,04942,오도독캣,단미,I,000,2026-05-04 22:03:44,서울특별시 광진구 용마산로 92 (중곡동),폐업,0002,03,,207658.580646967    ,451066.780596168    ,서울특별시 광진구 중곡동 150-78 1층 ,단미,사료제조업,,2023-12-26 17:39:36
3040000,304000003420210001,2021-03-10,,폐업,2024-12-05,,,,0,,05032,페리토리(perritory),단미,I,000,2026-05-04 22:03:44,"서울특별시 광진구 광나루로 538, 송원빌딩 3층 301호 (구의동)",폐업,0002,03,,207815.953840302    ,449152.165246611    ,서울특별시 광진구 구의동 230-1 송원빌딩 301호,단미,사료제조업,,2024-12-05 15:55:22
3040000,304000003420210002,2021-04-30,,폐업,2021-09-28,,,,0,,05057,멍뷔페,단미,I,000,2026-05-04 22:03:44,"서울특별시 광진구 자양로15길 59, 광성빌딩 (자양동)",폐업,0002,03,,207038.30851274     ,448096.492515767    ,서울특별시 광진구 자양동 621-18 광성빌딩 ,단미,사료제조업,,2021-09-28 15:48:12
3040000,304000003420210003,2021-05-27,,폐업,2022-09-16,,,,0,,04986,츄밀리,단미,I,000,2026-05-04 22:03:44,"서울특별시 광진구 능동로36길 53, 102호 (능동)",폐업,0002,03,,207174.887286235    ,450356.619361073    ,서울특별시 광진구 능동 236-17 ,단미,사료제조업,,2022-09-16 17:28:22
3040000,304000003420210004,2021-08-04,,폐업,2022-10-12,,,,0,,05032,페퍼하우스,단미,I,000,2026-05-04 22:03:44,서울특별시 광진구 구의로 73(구의동),폐업,0002,03,,207916.510698893    ,449136.915963268    ,서울특별시 광진구 구의동 229-2 ,단미,사료제조업,,2022-10-12 16:12:52
3040000,304000003420210005,2021-11-05,,폐업,2022-12-12,,,,0,,04987,(주)펫클럽 (하우펫),단미,I,L00,2026-05-04 22:03:44,"서울특별시 광진구 천호대로 646, 능동나이스빌딩 1층 (능동)",폐업,0002,03,024551999,207756.217759831    ,450076.132747496    ,서울특별시 광진구 능동 256-3 능동나이스빌딩 ,단미,사료제조업,,2022-12-13 13:38:49
3040000,304000003420220003,2022-07-05,,폐업,2024-12-11,,,,0,,05032,프리미엄 펫베이커리&amp;펫푸드카페 멈머맘마,단미,I,000,2026-05-04 22:03:44,"서울특별시 광진구 광나루로 542, 1층 102호 (구의동)",폐업,0002,03,,207860.966719912    ,449155.887426896    ,서울특별시 광진구 구의동 229-8 102호,단미,사료제조업,,2024-12-11 17:39:05
3040000,304000003420220005,2022-12-07,,폐업,2023-08-03,,,,0,,04918,하이뭉하,단미,I,000,2026-05-04 22:03:44,"서울특별시 광진구 능동로 333, 1층 (중곡동)",폐업,0002,03,,207034.926545493    ,450794.332474972    ,서울특별시 광진구 중곡동 647-22 1층 ,단미,사료제조업,,2023-08-03 14:38:14
3040000,304000003420220006,2022-12-23,,폐업,2024-12-11,,,,0,,04941,메리슈가,단미,I,000,2026-05-04 22:03:44,"서울특별시 광진구 용마산로 98, 103호 (중곡동)",폐업,0002,03,,207647.48623045     ,451136.444981239    ,서울특별시 광진구 중곡동 150-66 103호,단미,사료제조업,,2024-12-11 17:39:49
3040000,304000003420230002,2023-02-15,,폐업,2025-03-24,2025-01-01,2027-12-31,,0,,04983,프프프 스토어,단미,I,000,2026-05-04 22:03:44,"서울특별시 광진구 천호대로 798-5, 1층 (광장동)",폐업,0002,03,,208953.789760414    ,449227.273836209    ,서울특별시 광진구 광장동 396-7 ,단미,사료제조업,,2025-03-24 13:32:29
3040000,304000003420230003,2023-03-21,,폐업,2024-12-31,,,,0,,04944,명랑견생,단미,I,000,2026-05-04 22:03:44,"서울특별시 광진구 긴고랑로 151-1, 1층 (중곡동)",폐업,0002,03,0222097942,208047.701269221    ,450725.973754719    ,서울특별시 광진구 중곡동 69-21 ,단미,사료제조업,,2024-12-31 11:49:06
3040000,304000003420230005,2023-12-21,,폐업,2024-12-03,,,,0,,04907,케이크앤펫 (cake&amp;pet),단미,I,000,2026-05-04 22:03:44,"서울특별시 광진구 면목로 141-1, 1층 (중곡동)",폐업,0002,03,,207104.230632853    ,451544.558320303    ,서울특별시 광진구 중곡동 192-57 ,단미,사료제조업,,2024-12-03 16:44:15
3040000,304000003420170001,2017-01-24,,폐업,2017-12-01,,,,0,,05095,판타펫 코리아,배합,I,000,2026-05-04 22:03:44,서울특별시 광진구 자양강변길 249 (자양동),폐업,0002,03,,206325.793705231    ,447576.278315764    ,,배합,사료제조업,,2017-12-01 15:20:14
3040000,304000003420220001,2022-04-07,,영업/정상,,,,,0,,04927,해피웅쓰데이,단미,I,000,2026-05-04 22:03:44,"서울특별시 광진구 능동로 340, 1층 (중곡동)",정상,0000,01,,207103.638615551    ,450840.93169832     ,서울특별시 광진구 중곡동 47-17 1층 ,단미,사료제조업,,2022-04-07 15:36:59
3050000,305000003420130001,2013-05-16,,폐업,,,,,0,,02570,한의 허브나라,단미,I,000,2026-05-11 22:03:42,서울특별시 동대문구 약령중앙로10길 17 (제기동),폐업,0002,03,,203301.309635065    ,453367.754990357    ,서울특별시 동대문구 제기동 928-2 ,단미,사료제조업,,2013-06-27 18:28:27
3050000,305000003420260001,2026-04-03,,영업/정상,,,,,0,,02530,이누피스(INU_PIECE),단미,I,000,2026-05-11 22:03:43,서울특별시 동대문구 장한로27길 37 (장안동),정상,0000,01,,206077.454543456    ,452315.598164941    ,서울특별시 동대문구 장안동 294-7 ,단미,사료제조업,,2026-04-08 17:40:06
3050000,305000003420180001,2018-02-22,,취소/말소/만료/정지/중지,,,,,0,,02570,펫21 (Pet21),단미,I,000,2026-05-11 22:03:42,"서울특별시 동대문구 약령동길 62, 301호 (제기동)",말소,0004,04,,203290.741954641    ,453197.31199751     ,서울특별시 동대문구 제기동 940 301호,단미,사료제조업,,2024-12-30 14:02:53
3050000,305000003420200001,2020-06-18,,영업/정상,,,,,0,,02584,(주) 엘리텍메디컬,보조,I,000,2026-05-11 22:03:42,"서울특별시 동대문구 무학로 134, 2층 2-1호 (용두동)",정상,0000,01,024855027,202648.573497111    ,452651.922418029    ,서울특별시 동대문구 용두동 119-37 ,보조,사료제조업,,2020-06-18 17:53:12
3050000,305000003420200002,2020-11-17,,취소/말소/만료/정지/중지,,,,,0,,02584,도리즈(DORISE),단미,I,000,2026-05-11 22:03:42,"서울특별시 동대문구 무학로 116, 5층 (용두동)",말소,0004,04,,202657.172829283    ,452465.369591088    ,서울특별시 동대문구 용두동 118-87 ,단미,사료제조업,,2024-12-10 10:51:09
3050000,305000003420210001,2021-05-04,,영업/정상,,,,,0,,02615,도도한댕댕,단미,I,000,2026-05-11 22:03:42,"서울특별시 동대문구 전농로 36, 답십리포레스트스퀘어 제b103호 (답십리동)",정상,0000,01,,205004.375356464    ,451748.804705554    ,서울특별시 동대문구 답십리동 21-8 답십리포레스트스퀘어 제b103호,단미,사료제조업,,2024-06-26 16:59:59
3050000,305000003420210002,2021-05-21,,폐업,2026-04-07,,,,0,,02460,냥냥쩝쩝,단미,I,000,2026-05-11 22:03:43,"서울특별시 동대문구 회기로26길 22, 1층 (회기동)",폐업,0002,03,,204691.361240878    ,454229.269726288    ,서울특별시 동대문구 회기동 62-17 ,단미,사료제조업,,2026-04-07 14:16:42
3050000,305000003420210004,2021-08-17,,영업/정상,,,,,0,,02570,본초마을(댕댕이맘),단미,I,000,2026-05-11 22:03:43,서울특별시 동대문구 고산자로 479(제기동),정상,0000,01,,203318.020899541    ,453368.16721427     ,서울특별시 동대문구 제기동 929-4 ,단미,사료제조업,,2021-08-18 10:32:01
3050000,305000003420210005,2021-09-03,,영업/정상,,,,,0,,02550,댕블리,단미,I,000,2026-05-11 22:03:43,"서울특별시 동대문구 답십리로23길 127, 1층 좌측호 (전농동)",정상,0000,01,,204514.694439419    ,453155.768617302    ,서울특별시 동대문구 전농동 212-2 ,단미,사료제조업,,2021-09-03 09:18:36
3050000,305000003420220001,2022-06-15,,폐업,2026-06-17,,,,0,,02624,룩스신,단미,U,000,2026-06-18 03:03:03,"서울특별시 동대문구 장한로25길 18, 1층 (장안동)",폐업,0002,03,,206141.242424353    ,452178.850122681    ,서울특별시 동대문구 장안동 370-10 ,단미,사료제조업,,2026-06-17 13:40:35
3050000,305000003420220003,2022-10-11,,영업/정상,,,,,0,,02473,너구리유격대,단미,I,000,2026-05-11 22:03:43,서울특별시 동대문구 안암로22길 22-2(제기동),정상,0000,01,,203087.765897231    ,453938.311288446    ,서울특별시 동대문구 제기동 135-96 ,단미,사료제조업,,2023-10-20 11:50:22
3050000,305000003420220005,2022-11-29,,영업/정상,,,,,0,,02595,헬로댕(hello daeng),단미,I,000,2026-05-11 22:03:43,"서울특별시 동대문구 서울시립대로4길 35, 헬로댕 1층 (답십리동)",정상,0000,01,,204219.516378396    ,452430.518547191    ,서울특별시 동대문구 답십리동 472-46 ,단미,사료제조업,,2022-11-29 11:33:26
3050000,305000003420230001,2023-09-13,,영업/정상,,,,,0,,02637,안멍냥,단미,I,000,2026-05-11 22:03:43,"서울특별시 동대문구 답십리로 292-3, 태솔아파트4차 102호 (장안동)",정상,0000,01,,206378.455896666    ,452163.80748389     ,서울특별시 동대문구 장안동 335-10 태솔아파트4차 ,단미,사료제조업,,2023-09-18 10:49:58
3050000,305000003420240001,2024-03-22,,영업/정상,,,,,0,,02599,꼬순bob,단미,I,000,2026-05-11 22:03:43,"서울특별시 동대문구 전농로 79-17, 1층 (답십리동)",정상,0000,01,,204897.746309122    ,452180.418566906    ,서울특별시 동대문구 답십리동 248-16 ,단미,사료제조업,,2024-03-22 15:37:29
3050000,305000003420240003,2024-11-08,,영업/정상,,,,,0,,02438,그래-잇(gre-eat),단미,I,000,2026-05-11 22:03:43,"서울특별시 동대문구 망우로21길 52, 춘태빌딩 A동 1층 101호 (휘경동)",정상,0000,01,,205248.297856492    ,454247.178669814    ,서울특별시 동대문구 휘경동 192-5 ,단미,사료제조업,,2024-11-08 11:09:28
3050000,305000003420120001,2012-01-26,,폐업,2018-11-23,,,,0,,02466,끼니와 끼니,단미,I,000,2026-05-11 22:03:42,서울특별시 동대문구 고산자로56길 34 (제기동),폐업,0002,03,,203329.607071525    ,454092.898622518    ,서울특별시 동대문구 제기동 122-418 ,단미,사료제조업,,2018-11-23 10:40:29
3050000,305000003420130002,2013-06-27,,폐업,2016-05-27,,,,0,,02570,한의허브나라,배합,I,000,2026-05-11 22:03:42,서울특별시 동대문구 약령중앙로10길 17 (제기동),폐업,0002,03,029579117,203301.309635065    ,453367.754990357    ,서울특별시 동대문구 제기동 928-2 ,배합,사료제조업,,2016-05-27 16:07:55
3050000,305000003420130003,2013-12-05,,폐업,2017-06-14,,,,0,,02639,브런치독,단미,I,000,2026-05-11 22:03:42,서울특별시 동대문구 답십리로72길 68 (장안동),폐업,0002,03,,206371.459870605    ,451891.420220506    ,서울특별시 동대문구 장안동 338-9 ,단미,사료제조업,,2017-06-15 14:36:30
3050000,305000003420140001,2014-01-09,,폐업,2018-11-23,,,,0,,02607,제이디컴퍼니,단미,I,L00,2026-05-11 22:03:42,서울특별시 동대문구 답십리로58길 25 (답십리동),폐업,0002,03,,205194.211566022    ,452223.718757996    ,서울특별시 동대문구 답십리동 58-41 ,단미,사료제조업,,2018-11-23 10:41:09
3050000,305000003420160001,2016-08-16,,폐업,2017-06-20,,,,0,,02646,프렌치독,단미,I,000,2026-05-11 22:03:42,"서울특별시 동대문구 천호대로91길 20, 지층 (장안동)",폐업,0002,03,,206050.236560442    ,451148.794100827    ,,단미,사료제조업,,2017-06-20 09:16:38
3050000,305000003420190001,2019-08-26,,폐업,2023-04-11,,,,0,,02571,투테일스,단미,I,000,2026-05-11 22:03:42,"서울특별시 동대문구 고산자로36길 3, 경동시장 신관 3층 70113호 (제기동)",폐업,0002,03,,203403.019535366    ,452985.725419514    ,서울특별시 동대문구 제기동 1019 경동시장 ,단미,사료제조업,,2023-04-11 14:05:10
3050000,305000003420190002,2019-09-09,,폐업,2022-02-07,,,,0,,02551,핑거스튜디오,단미,I,000,2026-05-11 22:03:42,"서울특별시 동대문구 답십리로 61-1, 지하1층 (전농동)",폐업,0002,03,,204182.60842231     ,452637.326873061    ,서울특별시 동대문구 전농동 650-2 ,단미,사료제조업,,2022-02-07 15:58:22
3050000,305000003420200003,2020-12-28,,폐업,2021-07-16,,,,0,,02570,주식회사 펫21,단미,I,L00,2026-05-11 22:03:42,"서울특별시 동대문구 약령중앙로 20-13, 4층 (제기동)",폐업,0002,03,,203264.122189027    ,453087.170172134    ,서울특별시 동대문구 제기동 1109-1 ,단미,사료제조업,,2021-07-16 16:42:56
3050000,305000003420210003,2021-08-06,,폐업,2023-09-11,,,,0,,02571,디 . 펫,배합,I,000,2026-05-11 22:03:43,"서울특별시 동대문구 고산자로36길 3, 경동시장 3층 (제기동)",폐업,0002,03,029665902,203403.019535366    ,452985.725419514    ,서울특별시 동대문구 제기동 1019 경동시장 ,배합,사료제조업,,2023-09-11 10:32:45
3050000,305000003420220002,2022-06-22,,폐업,2024-12-27,,,,0,,02550,THE HAPPY TAIL(더해피테일),단미,I,000,2026-05-11 22:03:43,"서울특별시 동대문구 답십리로23길 113, 1층 (전농동)",폐업,0002,03,,204477.374488114    ,453095.012147067    ,서울특별시 동대문구 전농동 581-51 ,단미,사료제조업,,2024-12-30 10:13:34
3050000,305000003420220004,2022-10-27,,폐업,2023-07-20,,,,0,,02566,퍼피펍피,단미,I,000,2026-05-11 22:03:43,"서울특별시 동대문구 왕산로 104, 2층 (용두동)",폐업,0002,03,,203030.814176015    ,452850.520559255    ,서울특별시 동대문구 용두동 92-7 ,단미,사료제조업,,2023-07-20 11:09:49
3050000,305000003420240002,2024-04-18,,폐업,2025-12-11,,,,0,,02578,스니피드,단미,I,000,2026-05-11 22:03:43,"서울특별시 동대문구 무학로45길 15, 102호 (용두동)",폐업,0002,03,,202498.559454364    ,453181.737975749    ,서울특별시 동대문구 용두동 741-10 ,단미,사료제조업,,2025-12-11 14:31:35
3050000,305000003420210006,2021-10-21,,폐업,2024-12-31,,,,0,,02551,디어마이메이플(Dear My Maple),단미,I,000,2026-05-11 22:03:43,"서울특별시 동대문구 답십리로23길 30, 지2층 13호 (전농동, 동대문 롯데캐슬 노블레스)",폐업,0002,03,,204290.842372068    ,452684.569724881    ,서울특별시 동대문구 전농동 695 동대문 롯데캐슬 노블레스 ,단미,사료제조업,,2025-12-29 10:46:09
3060000,306000003420190001,2019-09-25,,영업/정상,,,,,0,,02091,엉아네,단미,I,000,2026-05-02 22:33:42,서울특별시 중랑구 상봉중앙로1길 12 (상봉동),정상,0000,01,,207651.411967557    ,455258.02607452     ,서울특별시 중랑구 상봉동 202-1 ,단미,사료제조업,,2026-02-06 13:57:28
